,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PGEO.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
ICBP.JK,-2.613378099203891e-06,-1.1169993014991603e-05,1.915856359719112e-05,6.380691206501328e-05,2.9882806632275757e-05,2.139746009211973e-05,7.20244415480753e-05,4.457445126810342e-05,7.66934029908778e-05,1.4194913723207822e-05,5.237127746287167e-06,3.624159800446503e-05,5.445778201958975e-05,3.165073479871958e-05,5.649844844661785e-05,9.51933746453753e-06,9.195778286927558e-06,2.579279778430277e-05,-1.7412587418190308e-05,3.165597695725633e-05,0.0002789290571938985,-3.158074583484499e-05,7.685652215667271e-05,7.292744410104652e-05,3.2924342367237105e-05,4.194937038249434e-05,5.764620220112497e-05,1.2602026820524772e-05,2.18058777868229e-05,7.173543505096487e-05,2.17609997839187e-05,1.0060071103568622e-05,3.276920030289525e-05,2.585914648530273e-05,-2.0772431103478603e-05,4.051272496337326e-05,9.389318672883369e-05,2.168206441000796e-05,4.0742730793688046e-05,5.5351227442479597e-05,1.995655857450079e-05,-6.690621083298943e-06,3.702668874734978e-05,4.140646179662955e-06,3.675953103627146e-05
INCO.JK,0.00011237303718202785,0.00020564067327493964,4.231715067166996e-05,1.5925459849210293e-05,2.9837101624315634e-05,-7.709695610370598e-07,1.0886089458719585e-05,9.26470701680827e-06,3.4682010684301775e-05,4.554912140334712e-05,1.3114401659584595e-05,2.1171870048605808e-05,2.0835477489996218e-05,2.9735834065984714e-05,1.3514286955073362e-05,1.5748381519769924e-05,6.514804019129256e-05,8.071450308599467e-05,0.00019673051833430427,3.84381376360475e-05,-3.158074583484499e-05,0.0004951971413228003,5.346320423825474e-07,5.165894984296161e-05,4.610747994049829e-06,3.9925558702259195e-05,-9.887382734780323e-06,2.3346462155762095e-05,-1.0337543897094e-05,7.488967663137683e-05,3.745687505229115e-05,4.459197964408087e-06,4.247611534160011e-05,4.5170740355899386e-05,0.0001283161835643898,6.431201814269641e-06,-1.0903767211067294e-05,1.3495570413167311e-05,4.825098822374059e-05,1.6907484961410652e-05,-9.050204505564474e-05,3.397322871225455e-05,-7.122806495746117e-06,0.00010441963698879402,-9.833295501584313e-06
INDF.JK,1.609771703022839e-05,1.9033397352119472e-05,4.731357166799022e-05,3.449056455193203e-05,3.779941956869559e-05,2.9366700220023802e-05,4.945292276521392e-05,3.482528924712828e-05,4.395553167562502e-05,3.667674179091767e-05,6.496400403267669e-06,2.015769275209223e-05,3.4883454086446556e-05,2.0117170560044963e-05,7.285237757520145e-05,6.44465677878295e-05,1.784082570916993e-05,1.4432118159157514e-05,3.992778268801969e-05,3.155033368324e-05,7.685652215667271e-05,5.346320423825474e-07,0.00016614544699688398,2.1673210695554144e-05,4.883790570741877e-05,3.594733637576082e-05,3.997427107939362e-05,2.104225180539279e-05,1.258106992985727e-05,2.490566920136872e-05,4.262178855000919e-05,7.633782420533465e-06,2.7007811325875255e-05,4.0070080449732136e-05,2.9596664178129686e-05,2.300134422045135e-05,7.598318097874345e-05,4.017978953774308e-05,4.253507428438357e-05,6.381496146771057e-06,-3.986818868698201e-06,3.720641978497896e-05,3.593699931034654e-05,1.2124812080536913e-05,3.402945928918999e-05
INTP.JK,2.751240414044755e-05,5.6052181155652915e-05,2.038183195515219e-05,6.283072930072295e-05,4.457075300248239e-05,2.5768109715232343e-05,4.298315687871606e-05,2.8106988992712376e-05,5.7807409390304816e-05,3.124114199828715e-05,1.969296004791023e-05,1.8589015061322565e-05,4.5496540050336014e-05,6.625630325903275e-05,5.743811929074859e-05,1.143941404100886e-05,2.0845372840866323e-05,5.936313667225837e-05,4.947946897371619e-05,2.6013966249420106e-05,7.292744410104652e-05,5.165894984296161e-05,2.1673210695554144e-05,0.0003486266236224668,4.142254879407026e-05,7.446787266992218e-05,4.086912951283724e-05,2.90648921269866e-05,5.137888320659017e-05,3.1716330919148725e-05,7.125531612837547e-05,1.5222251000846656e-05,4.0483606080160945e-05,5.953958461217754e-05,4.023199997082374e-05,2.313213190060554e-05,8.20213023417177e-05,1.5418624418059454e-05,0.00019125006356120118,8.009468741922667e-05,-1.829384025329425e-05,2.425270301337947e-05,3.246987817938408e-05,4.816948914442511e-05,4.0129564642469724e-05
JPFA.JK,2.5367820651448496e-05,3.7558787980486486e-05,4.64893227576267e-05,4.018096825957499e-05,1.1495633134182114e-05,1.1579040860641067e-05,3.01929634777197e-05,4.200396357792277e-05,5.092481426919609e-05,4.07161211932575e-05,1.536489788515351e-05,2.031261772614303e-05,3.636947660510166e-05,8.358332848608659e-05,5.6823062189856795e-05,3.674910746934337e-05,5.8449300758190856e-05,8.745205217095945e-05,5.608837231031529e-06,4.6604349911698456e-05,3.2924342367237105e-05,4.610747994049829e-06,4.883790570741877e-05,4.142254879407026e-05,0.0004888369137824555,5.349639252238654e-05,4.880754862914192e-05,2.1218015511389678e-05,3.162775282700113e-05,3.322054397910538e-05,4.7208959875185906e-05,2.8135994073258734e-05,4.557439941614882e-05,5.553478029423998e-05,6.131194368311034e-05,3.7958527807566294e-05,8.567999206745738e-05,4.497435784781887e-05,6.647009390382117e-05,1.8947643025142285e-05,6.587561855494055e-05,4.2855321380696255e-05,1.8572665759956612e-05,3.379093657136974e-05,4.345755711449264e-05
JSMR.JK,4.6596454536266724e-05,4.759046320439643e-05,3.200447363333964e-05,7.249887457944186e-05,2.0383947766916107e-05,1.9257503813688396e-05,4.513923966167724e-05,6.330852929228067e-05,6.297821037183507e-05,5.741535089176241e-05,2.4663522364394616e-05,2.9226171299739267e-05,5.5845518073079965e-05,9.491219358979354e-05,9.093822530906375e-05,-3.659047399618403e-05,4.5195820981538195e-05,9.313360686560726e-05,4.80914603458267e-05,4.400868043462187e-05,4.194937038249434e-05,3.9925558702259195e-05,3.594733637576082e-05,7.446787266992218e-05,5.349639252238654e-05,0.00038469990225376124,3.427283947300459e-05,2.2447780260898647e-05,4.061800547257997e-05,8.22360404658647e-05,3.367719078679101e-05,1.8294580383551377e-05,5.2718514395822256e-05,6.259169188900544e-05,4.7989029573086924e-05,6.075384521915747e-05,7.781269389910947e-05,2.225097162197502e-05,0.00010706569572416046,5.324307149636747e-05,-2.491528389682348e-05,1.7109762218672116e-05,4.126499818850718e-05,3.999248282480794e-05,1.818473453300558e-05
KLBF.JK,-1.452453173726955e-06,-6.262384222332801e-06,4.76157053275686e-05,2.767731712146742e-05,1.026762889039593e-05,2.2836657071863238e-05,4.2555935455709586e-05,4.5345431044140696e-05,4.188006129358041e-05,4.17237800175351e-05,2.0037600629169655e-05,1.361002633148912e-05,3.7176510503858836e-05,3.459849274644646e-05,6.0983596244551584e-05,1.6690037993093935e-05,1.6187138460176392e-05,4.594223172572124e-05,-6.318547984694314e-05,3.74026919844051e-05,5.764620220112497e-05,-9.887382734780323e-06,3.997427107939362e-05,4.086912951283724e-05,4.880754862914192e-05,3.427283947300459e-05,0.0003043686359047749,-4.807781977055209e-07,3.1591264234519535e-05,3.1192874910004195e-05,3.077260088327616e-05,-3.407769982805423e-06,4.115704605131742e-05,4.058760218866061e-05,9.038384005958783e-06,3.9679643982492865e-05,6.296640012156664e-05,1.7589564324719337e-05,6.171243375548267e-05,4.310790669058785e-05,3.740570153596409e-05,3.2786897436854466e-05,4.287614392472974e-05,7.984886679667879e-06,7.242489007614171e-05
MPMX.JK,3.624952080835342e-05,3.33575363549994e-05,3.92435702372926e-05,3.622338161682559e-05,2.2782443876744906e-05,2.7349848862361938e-05,3.516527522107297e-05,4.9585911449857497e-05,6.468587286936368e-05,3.317778144507889e-05,2.4177523032999312e-05,2.2410566097958333e-05,3.941895095036122e-05,4.796690638564494e-05,3.4785684681009175e-05,2.292614887488683e-05,4.3782936020877684e-05,4.934168458251727e-05,4.928237688714928e-05,1.5577194246010637e-05,1.2602026820524772e-05,2.3346462155762095e-05,2.104225180539279e-05,2.90648921269866e-05,2.1218015511389678e-05,2.2447780260898647e-05,-4.807781977055209e-07,0.0001412660277560475,1.8227221980177516e-05,1.7621920948215156e-05,4.385797078349789e-05,1.8120215696134462e-05,4.4789107892770585e-05,3.3523012937355455e-05,4.350420107324307e-05,2.4988538008563547e-05,-8.773240813091738e-06,2.4742152402860617e-05,3.865132392385634e-05,2.370926063616272e-05,-3.847178552770236e-05,3.639271097071996e-05,2.3156110192059738e-05,4.0261725544045355e-05,6.0681985105912735e-06
MTEL.JK,6.929194104057023e-07,2.1497173012566694e-05,1.752508981793238e-05,5.5492547478865604e-05,7.4863114101915975e-06,1.127391646006459e-05,1.9995721108973496e-05,3.41578399141216e-05,5.4353770256286257e-05,4.241388209218592e-05,1.902208305264967e-05,1.6135062905083066e-05,1.1835913144728522e-05,5.356665876209748e-05,5.550404537631354e-05,2.7800864125243716e-05,8.373485677143648e-06,5.621138000797221e-05,3.113818719432413e-05,-7.983605762317108e-06,2.18058777868229e-05,-1.0337543897094e-05,1.258106992985727e-05,5.137888320659017e-05,3.162775282700113e-05,4.061800547257997e-05,3.1591264234519535e-05,1.8227221980177516e-05,0.0002860291833879003,9.116745991961792e-06,3.582128327761249e-05,1.651156174565878e-05,1.8647523611352132e-05,5.1735099013255845e-05,2.3546932542557868e-05,3.08174271155263e-05,-7.935618202872939e-06,1.1977219213101267e-05,4.4090633546621245e-05,3.8502493726420314e-05,-6.581792676727615e-07,2.856737986915193e-05,3.818448397247445e-05,2.5065203563555116e-05,3.194592901624329e-05
PGEO.JK,8.072178653302574e-05,7.265729967984379e-05,4.20950598773263e-05,4.582464101268066e-05,3.211186535471734e-05,2.276742419313796e-05,4.272719462812166e-05,4.506437432190617e-05,7.825922787902871e-05,4.6790417126651576e-05,2.209544764019728e-05,4.012458295793147e-05,5.242017534121203e-05,4.503546940794551e-05,4.7159003852519954e-05,-6.300976221839758e-05,6.236459118365989e-05,-9.002170330877047e-06,4.9432371137531275e-05,1.720792591967745e-05,7.173543505096487e-05,7.488967663137683e-05,2.490566920136872e-05,3.1716330919148725e-05,3.322054397910538e-05,8.22360404658647e-05,3.1192874910004195e-05,1.7621920948215156e-05,9.116745991961792e-06,0.0009129720231795628,-1.820324063582684e-05,-7.5579163010779455e-06,7.333772523209328e-05,6.101282954703913e-06,-4.3295474125025574e-05,4.366680591785757e-06,4.075068120005313e-06,1.799084483580658e-05,8.071654104818197e-05,2.333776929812314e-05,-6.236913314878178e-05,-2.7631564030605353e-05,3.7488559986649225e-05,1.0801374070966813e-05,3.0016087372858076e-06
PNBN.JK,4.714748353727584e-05,9.20563362311355e-05,6.34953822360575e-05,9.39774790053188e-05,4.2478938230445134e-05,2.5896436363697533e-05,4.6329500681439576e-05,4.1499018288495484e-05,6.010341687069624e-05,8.086921389381606e-05,2.4448458222109755e-05,3.3064278692065845e-05,6.541208646525372e-05,6.7133210695353e-05,9.657307810197714e-05,0.00010911949720551043,3.356548980972782e-05,0.00014429147589618366,0.00010953361686241943,1.3332611214506888e-06,2.17609997839187e-05,3.745687505229115e-05,4.262178855000919e-05,7.125531612837547e-05,4.7208959875185906e-05,3.367719078679101e-05,3.077260088327616e-05,4.385797078349789e-05,3.582128327761249e-05,-1.820324063582684e-05,0.0006397179498139274,1.5841163744052608e-05,3.373726952445002e-05,4.810349224404098e-05,0.0001230083437193151,1.1635063013990303e-05,-1.0718847463385886e-05,5.0805546371002456e-05,7.226514222337037e-05,8.133749629141857e-06,-2.7020084066495236e-05,8.398606633090436e-05,4.6236204365359585e-05,4.916500040063679e-05,2.2161235992912576e-05
POWR.JK,-3.835013780298928e-06,1.0974738732669158e-05,2.2272402850702103e-05,4.080566074538702e-05,2.140715112936586e-05,1.8128873738135787e-05,1.7964109314570236e-05,1.9013865473431155e-05,1.8624348257193713e-05,1.22584056451562e-05,1.847665877461017e-06,1.3718731835137645e-05,2.0245888763264996e-05,2.433145871752634e-05,9.235075461028988e-07,-1.1449271274969905e-05,2.6267352493175942e-05,3.1812615551618256e-05,2.730755992444262e-06,5.956351562055378e-06,1.0060071103568622e-05,4.459197964408087e-06,7.633782420533465e-06,1.5222251000846656e-05,2.8135994073258734e-05,1.8294580383551377e-05,-3.407769982805423e-06,1.8120215696134462e-05,1.651156174565878e-05,-7.5579163010779455e-06,1.5841163744052608e-05,9.092616192615975e-05,-5.641187378535404e-06,2.5386130769082893e-05,1.5298447240255394e-05,9.5880403711891e-06,1.0296519967097344e-05,1.0265505619468438e-05,2.5450563503712766e-05,2.9478007656258367e-05,2.3609749348647837e-05,1.4864736884250074e-05,1.7641321267700346e-05,2.0126085130533363e-05,1.7397113357874363e-05
PRDA.JK,3.060388680654971e-05,3.00759289461165e-05,2.829296165153667e-05,6.0153048308075705e-05,1.6944647814925112e-05,2.7701744286269194e-05,5.088338668186528e-05,4.0556757541814315e-05,6.466946714656767e-05,6.230338781601497e-05,2.378492732923679e-05,2.9351299688619075e-05,6.224888208178557e-05,4.230842632952211e-05,5.4392553725097035e-05,2.8607987286479705e-05,4.779558078449835e-05,7.272558344857024e-05,5.122642143136835e-06,3.746540878303221e-05,3.276920030289525e-05,4.247611534160011e-05,2.7007811325875255e-05,4.0483606080160945e-05,4.557439941614882e-05,5.2718514395822256e-05,4.115704605131742e-05,4.4789107892770585e-05,1.8647523611352132e-05,7.333772523209328e-05,3.373726952445002e-05,-5.641187378535404e-06,0.00039992770515968873,3.677636350397625e-05,8.833647623736251e-05,3.2629659111552374e-05,6.47979861854299e-05,1.8547495822837696e-05,5.7942471022258735e-05,4.469676335017028e-05,3.8818798455589996e-05,2.3995891040517645e-05,1.6037721368978555e-05,6.0642188479384796e-05,3.508520387843565e-05
PWON.JK,1.0391727276871526e-05,7.317131968977774e-05,7.029383204289193e-05,7.499361305219251e-05,7.232643638232967e-05,4.443681361289905e-05,8.100373008101762e-05,8.908595180014654e-05,0.00012565260175397875,0.00010992329957402265,3.0235068627003973e-05,3.616248262776077e-05,8.071292607670436e-05,0.00011738528911405201,0.0001811683091517324,4.170457393384277e-05,2.1965017581548702e-05,0.00010489818463573447,4.100956350898575e-05,1.0631117089753578e-05,2.585914648530273e-05,4.5170740355899386e-05,4.0070080449732136e-05,5.953958461217754e-05,5.553478029423998e-05,6.259169188900544e-05,4.058760218866061e-05,3.3523012937355455e-05,5.1735099013255845e-05,6.101282954703913e-06,4.810349224404098e-05,2.5386130769082893e-05,3.677636350397625e-05,0.0002831454501799027,4.5461968485331114e-05,5.578017934385704e-05,1.3520358763223405e-05,3.9662012183949597e-05,0.00010135761737866565,6.437621763480367e-05,-2.51151280735336e-05,5.216945053489984e-05,4.03057160910547e-05,4.515595371717935e-05,5.438250280835908e-05
SCMA.JK,8.103474176775282e-05,0.00010152616568645328,1.675741338566954e-05,0.00011289359720136001,5.053356081919392e-06,3.780462920405486e-05,7.384231349417295e-05,4.593077887995065e-05,7.987814924537506e-05,7.562461953585067e-05,3.856710295169427e-05,2.7122349570512943e-05,8.424390802624034e-06,0.00014049870820777354,3.389956415240908e-05,1.1595785228600863e-05,6.218411290363703e-05,0.0004340453383666101,0.00011903611968410657,7.834172296074533e-05,-2.0772431103478603e-05,0.0001283161835643898,2.9596664178129686e-05,4.023199997082374e-05,6.131194368311034e-05,4.7989029573086924e-05,9.038384005958783e-06,4.350420107324307e-05,2.3546932542557868e-05,-4.3295474125025574e-05,0.0001230083437193151,1.5298447240255394e-05,8.833647623736251e-05,4.5461968485331114e-05,0.0008117053902640366,3.92060920823058e-05,5.960909983666459e-05,5.595748341466919e-05,5.688965282664978e-05,9.663008095853346e-05,9.770804650127993e-05,6.451946527938697e-05,3.9473407458397805e-05,4.452893392275917e-05,5.200492610479692e-05
SIDO.JK,2.7720302978280037e-05,1.948470368057172e-05,2.1493629127059794e-05,3.2480541524500095e-05,3.392965719226442e-05,1.2602165727972616e-05,3.1075670656783766e-05,3.125799422334808e-05,5.102936665913733e-05,2.8974222860649078e-05,4.985965156008963e-06,2.174506422163889e-05,4.07110665659241e-05,3.763699951062588e-05,3.1519125806036725e-05,4.855627395489832e-05,4.849729175925144e-05,3.634081851137436e-05,5.902053774068234e-05,4.3249772808042303e-05,4.051272496337326e-05,6.431201814269641e-06,2.300134422045135e-05,2.313213190060554e-05,3.7958527807566294e-05,6.075384521915747e-05,3.9679643982492865e-05,2.4988538008563547e-05,3.08174271155263e-05,4.366680591785757e-06,1.1635063013990303e-05,9.5880403711891e-06,3.2629659111552374e-05,5.578017934385704e-05,3.92060920823058e-05,0.0003426814993163824,5.262986429379752e-05,2.5295388243970496e-05,3.146989315387632e-05,4.466319589657944e-05,9.491290686009237e-06,4.062565594913933e-05,3.199890365981394e-05,3.478896455870173e-05,5.8712318769275695e-05
SILO.JK,1.1661557999448985e-05,1.1439506744371428e-05,-3.4864700099132154e-05,0.00015507042270846436,5.138425838402764e-06,-1.9739751846241327e-05,3.0482713159231834e-05,3.329209977028022e-06,2.6030629723606468e-05,3.814626894487939e-05,-3.5574051860476015e-06,5.9200864090485346e-06,3.3390973440797816e-06,4.549685580661399e-05,2.7579523164868138e-05,4.8699718066086195e-05,4.2699394418569e-05,6.45198115188624e-05,2.5095115820483395e-06,7.1105382917382e-05,9.389318672883369e-05,-1.0903767211067294e-05,7.598318097874345e-05,8.20213023417177e-05,8.567999206745738e-05,7.781269389910947e-05,6.296640012156664e-05,-8.773240813091738e-06,-7.935618202872939e-06,4.075068120005313e-06,-1.0718847463385886e-05,1.0296519967097344e-05,6.47979861854299e-05,1.3520358763223405e-05,5.960909983666459e-05,5.262986429379752e-05,0.0009890538217508555,3.0869360074025404e-05,8.223082156378817e-05,5.115267772097678e-05,0.00010416990708223553,8.069902028188699e-05,8.191927501323102e-06,2.802540713136392e-05,4.88907268354787e-05
SIMP.JK,3.329016788381411e-05,3.8557877743673124e-05,2.1740455402464215e-05,4.2109721646308174e-05,-8.657505683745092e-06,1.7713684598586677e-05,1.8558627218111763e-05,2.002711460099287e-05,3.5158034067127054e-05,4.5972280282826e-05,1.7171532477617583e-05,1.6850149749711258e-05,1.7942073703345468e-05,3.9034734968865905e-05,2.8905757282949397e-05,8.345373329310525e-05,4.447411807263871e-05,5.494654180646105e-05,5.171601859404566e-05,1.1457015214814579e-05,2.168206441000796e-05,1.3495570413167311e-05,4.017978953774308e-05,1.5418624418059454e-05,4.497435784781887e-05,2.225097162197502e-05,1.7589564324719337e-05,2.4742152402860617e-05,1.1977219213101267e-05,1.799084483580658e-05,5.0805546371002456e-05,1.0265505619468438e-05,1.8547495822837696e-05,3.9662012183949597e-05,5.595748341466919e-05,2.5295388243970496e-05,3.0869360074025404e-05,0.00015640039841938316,3.2399544695848965e-05,1.0066984392742632e-05,1.2549168217271484e-05,7.771388297299646e-05,1.836059078769508e-05,3.7152038710001715e-05,2.1075902806427138e-05
SMGR.JK,4.665763977977697e-05,4.379168007191323e-05,6.961641382389658e-05,0.00010979709908251283,2.624875251423353e-05,3.475207862041164e-05,7.788111252024923e-05,7.319787973121608e-05,0.00012401294748691697,6.239788794567035e-05,4.177732191624392e-05,5.855879535769966e-05,7.686990776155268e-05,0.00010210137081398099,9.500444814426927e-05,3.720966233715521e-05,5.3053566042081935e-05,7.864717503132005e-05,5.642029176810427e-05,4.306840311140064e-05,4.0742730793688046e-05,4.825098822374059e-05,4.253507428438357e-05,0.00019125006356120118,6.647009390382117e-05,0.00010706569572416046,6.171243375548267e-05,3.865132392385634e-05,4.4090633546621245e-05,8.071654104818197e-05,7.226514222337037e-05,2.5450563503712766e-05,5.7942471022258735e-05,0.00010135761737866565,5.688965282664978e-05,3.146989315387632e-05,8.223082156378817e-05,3.2399544695848965e-05,0.0004003757661813756,3.56952453800077e-05,-2.535257144445937e-06,4.395702377897151e-05,7.100578308228645e-05,4.817594055961997e-05,5.308170242448038e-05
SMSM.JK,-9.49831525488467e-06,1.2176393239619182e-05,3.889867584068577e-06,6.978240672578965e-05,4.167146054114514e-05,5.171429002931759e-05,3.930606325264864e-05,5.698103233069369e-05,6.278273828919048e-05,3.779118009100959e-05,2.4736230486546856e-05,-4.6115558994889974e-06,4.8786982330222675e-05,6.576714135451984e-05,3.465460650484549e-05,-1.2992592456802513e-05,3.931033689104066e-05,5.549798845459282e-05,2.2291980095035688e-06,-1.3511044672931515e-05,5.5351227442479597e-05,1.6907484961410652e-05,6.381496146771057e-06,8.009468741922667e-05,1.8947643025142285e-05,5.324307149636747e-05,4.310790669058785e-05,2.370926063616272e-05,3.8502493726420314e-05,2.333776929812314e-05,8.133749629141857e-06,2.9478007656258367e-05,4.469676335017028e-05,6.437621763480367e-05,9.663008095853346e-05,4.466319589657944e-05,5.115267772097678e-05,1.0066984392742632e-05,3.56952453800077e-05,0.0005769328945423195,9.936005653056461e-06,1.1715839193331515e-05,-4.386462891107954e-08,9.978404540539884e-06,4.0498302744286996e-06
SSMS.JK,-5.848524555235193e-05,-5.518997109317661e-05,-1.5057037641287955e-06,3.678932383500507e-05,-2.2374301697132672e-05,-3.197078549912694e-05,1.8204445162105502e-06,-3.402248986434088e-05,-2.5389274344618844e-05,-5.627476946004568e-05,2.084126385800791e-05,-1.162639944568012e-05,-3.674599243480058e-05,-8.70742439692083e-06,-2.5846127599207567e-05,7.40234262228822e-05,-1.611890063238944e-05,3.872718026476439e-05,-0.00010096250709047111,2.7468443401465865e-05,1.995655857450079e-05,-9.050204505564474e-05,-3.986818868698201e-06,-1.829384025329425e-05,6.587561855494055e-05,-2.491528389682348e-05,3.740570153596409e-05,-3.847178552770236e-05,-6.581792676727615e-07,-6.236913314878178e-05,-2.7020084066495236e-05,2.3609749348647837e-05,3.8818798455589996e-05,-2.51151280735336e-05,9.770804650127993e-05,9.491290686009237e-06,0.00010416990708223553,1.2549168217271484e-05,-2.535257144445937e-06,9.936005653056461e-06,0.0012726019070314414,0.00011432076001409485,-2.595439016859812e-05,4.588587944617266e-05,2.1521022652190375e-05
TAPG.JK,1.684816184678441e-05,2.5635350219994777e-05,2.9640618816113776e-05,3.862397048066729e-05,1.6787813294834507e-07,1.0449101192368518e-05,2.5591072249682517e-05,2.5099974393430015e-05,9.141827045878496e-06,3.3010998700351677e-05,2.6752462782936414e-05,8.030376919955518e-06,3.472015515692865e-05,5.444713665675898e-05,4.159477970254609e-05,0.0002374623285551386,4.3897892199543774e-05,7.588856431296596e-05,6.312514722347885e-05,3.493024613315336e-05,-6.690621083298943e-06,3.397322871225455e-05,3.720641978497896e-05,2.425270301337947e-05,4.2855321380696255e-05,1.7109762218672116e-05,3.2786897436854466e-05,3.639271097071996e-05,2.856737986915193e-05,-2.7631564030605353e-05,8.398606633090436e-05,1.4864736884250074e-05,2.3995891040517645e-05,5.216945053489984e-05,6.451946527938697e-05,4.062565594913933e-05,8.069902028188699e-05,7.771388297299646e-05,4.395702377897151e-05,1.1715839193331515e-05,0.00011432076001409485,0.0003614002051937423,1.053847408818166e-05,4.6229484562782607e-05,3.3990696049960845e-05
TLKM.JK,-4.426601223479515e-06,3.71151081476545e-05,6.8368128255285e-05,3.577261297577558e-05,2.6035010193255803e-05,4.4916167922200736e-05,6.341815133346478e-05,6.221437578371508e-05,5.661837161391877e-05,3.4973068262047353e-05,2.115132500094235e-05,2.840222371117687e-05,6.0958878265317055e-05,8.229208340929816e-05,3.0334555389631455e-05,-4.6418906918048945e-06,1.782502555506197e-05,6.322665868546191e-05,2.6121401830566196e-05,2.001331681359812e-05,3.702668874734978e-05,-7.122806495746117e-06,3.593699931034654e-05,3.246987817938408e-05,1.8572665759956612e-05,4.126499818850718e-05,4.287614392472974e-05,2.3156110192059738e-05,3.818448397247445e-05,3.7488559986649225e-05,4.6236204365359585e-05,1.7641321267700346e-05,1.6037721368978555e-05,4.03057160910547e-05,3.9473407458397805e-05,3.199890365981394e-05,8.191927501323102e-06,1.836059078769508e-05,7.100578308228645e-05,-4.386462891107954e-08,-2.595439016859812e-05,1.053847408818166e-05,0.00026518174139858393,-6.097868056939164e-08,1.6757224825553383e-05
UNTR.JK,5.72013409099657e-05,9.252219734416356e-05,8.105717502230992e-05,6.18760371796488e-05,1.6832154647761984e-05,1.4550578202554752e-05,6.181894508179973e-06,2.407381680786506e-05,4.292506022135225e-05,5.366839034648812e-05,2.1445573775896315e-05,4.511202356506748e-05,2.6086133441674364e-05,5.119123740994379e-05,5.930671275829439e-05,1.6470889192335045e-05,0.00010684514889084332,3.0819422152645676e-05,0.00011558336499543184,4.221982823842902e-05,4.140646179662955e-06,0.00010441963698879402,1.2124812080536913e-05,4.816948914442511e-05,3.379093657136974e-05,3.999248282480794e-05,7.984886679667879e-06,4.0261725544045355e-05,2.5065203563555116e-05,1.0801374070966813e-05,4.916500040063679e-05,2.0126085130533363e-05,6.0642188479384796e-05,4.515595371717935e-05,4.452893392275917e-05,3.478896455870173e-05,2.802540713136392e-05,3.7152038710001715e-05,4.817594055961997e-05,9.978404540539884e-06,4.588587944617266e-05,4.6229484562782607e-05,-6.097868056939164e-08,0.00038734693693506474,1.223463650129591e-05
UNVR.JK,-1.3787668230978408e-05,1.223812061068903e-06,3.393381531686e-05,4.695694528706705e-05,6.107073496083268e-05,1.635858541576463e-05,2.2652297199306834e-05,3.634639696755304e-05,1.3733111424570822e-05,6.368478850933009e-05,1.8050645775244075e-05,8.357433368725784e-06,7.603341730469045e-06,6.458297166600928e-05,4.333705142015311e-05,5.924421232936013e-05,2.4156863993725113e-05,9.118303442702549e-05,2.8923122928888437e-05,4.8848383160869485e-05,3.675953103627146e-05,-9.833295501584313e-06,3.402945928918999e-05,4.0129564642469724e-05,4.345755711449264e-05,1.818473453300558e-05,7.242489007614171e-05,6.0681985105912735e-06,3.194592901624329e-05,3.0016087372858076e-06,2.2161235992912576e-05,1.7397113357874363e-05,3.508520387843565e-05,5.438250280835908e-05,5.200492610479692e-05,5.8712318769275695e-05,4.88907268354787e-05,2.1075902806427138e-05,5.308170242448038e-05,4.0498302744286996e-06,2.1521022652190375e-05,3.3990696049960845e-05,1.6757224825553383e-05,1.223463650129591e-05,0.00046199711090583656
